,Unnamed: 0,holiday,temperature,rain_1h,snow_1h,clouds_percentage,weather_type,weather_type_details,date_time,population_density,population_density_categorical
7702,6086,None,293.82,0.0,0.0,1,Clear,sky is clear,5/17/2013 10:00,4619,high
7703,20595,None,258.14,0.0,0.0,90,Haze,haze,1/13/2016 10:00,4222,medium
7704,38203,None,290.28,0.0,0.0,90,Rain,proximity shower rain,10/21/2017 7:00,1759,low
7705,13233,None,273.28,0.32,0.0,90,Rain,light rain,3/27/2014 21:00,2497,low
7706,34911,None,292.15,0.0,0.0,90,Drizzle,light intensity drizzle,6/28/2017 11:00,4621,high
7707,21291,None,265.35,0.0,0.0,75,Snow,light snow,2/14/2016 23:00,2161,low
7708,27987,None,279.09,0.0,0.0,40,Clouds,scattered clouds,11/11/2016 4:00,885,very low
7709,25319,None,296.72,0.0,0.0,75,Clouds,broken clouds,7/28/2016 17:00,5790,high
7710,36450,None,291.15,0.0,0.0,1,Clear,sky is clear,8/20/2017 5:00,603,very low
7711,33898,None,283.15,0.0,0.0,90,Drizzle,light intensity drizzle,5/21/2017 13:00,4461,high
7712,10776,None,274.98,0.89,0.0,64,Rain,light rain,12/18/2013 15:00,5994,very high
7713,46764,None,294.99,0.0,0.0,1,Mist,mist,8/16/2018 23:00,1380,very low
7714,13984,None,279.21,0.89,0.0,90,Rain,light rain,4/28/2014 5:00,2647,low
7715,3794,None,266.83,0.0,0.0,90,Clouds,overcast clouds,2/22/2013 16:00,5830,very high
7716,18236,None,295.89,0.0,0.0,1,Clear,sky is clear,9/13/2015 18:00,3719,medium
7717,5053,None,274.07,0.0,0.0,90,Snow,heavy snow,4/12/2013 18:00,4956,high
7718,9593,None,276.13,0.0,0.0,90,Rain,light rain,10/20/2013 16:00,4623,high
7719,14331,None,286.26,0.0,0.0,8,Clear,sky is clear,5/14/2014 19:00,3679,medium
7720,40282,None,250.86,0.0,0.0,1,Clear,sky is clear,1/2/2018 3:00,299,very low
7721,20915,None,273.68,0.0,0.0,90,Mist,mist,1/29/2016 22:00,2518,low
7722,27378,None,290.271,0.0,0.0,76,Clouds,broken clouds,10/16/2016 17:00,4355,medium
7723,30530,None,267.22,0.0,0.0,40,Clouds,scattered clouds,1/27/2017 6:00,5160,high
7724,34959,None,290.55,0.0,0.0,40,Thunderstorm,proximity thunderstorm,6/30/2017 4:00,871,very low
7725,29363,None,272.27,0.0,0.0,1,Clear,sky is clear,12/22/2016 22:00,2311,low
7726,5453,None,273.26,0.0,0.0,90,Snow,heavy snow,4/23/2013 22:00,2846,low
7727,39610,None,271.88,0.0,0.0,90,Snow,light snow,12/8/2017 20:00,3190,medium
7728,12715,None,263.53,0.0,0.0,1,Clear,sky is clear,3/6/2014 6:00,5853,very high
7729,40666,None,260.08,0.0,0.0,90,Haze,haze,1/15/2018 4:00,775,very low
7730,3989,None,271.48,0.0,0.0,90,Clouds,overcast clouds,3/1/2013 7:00,6864,very high
7731,29544,None,267.9,0.0,0.0,40,Clouds,scattered clouds,12/27/2016 14:00,5161,high
7732,2058,None,274.94,0.0,0.0,90,Mist,mist,12/16/2012 8:00,1616,low
7733,14830,None,291.35,0.25,0.0,48,Rain,moderate rain,6/2/2014 2:00,292,very low
7734,15643,None,302.2,0.0,0.0,75,Clouds,broken clouds,7/20/2014 14:00,4451,high
7735,31778,None,268.61,0.0,0.0,1,Clear,sky is clear,3/15/2017 23:00,1191,very low
7736,33155,None,282.96,0.0,0.0,1,Clear,sky is clear,4/28/2017 18:00,5206,high
7737,45779,None,296.15,0.0,0.0,75,Thunderstorm,thunderstorm with light rain,7/12/2018 21:00,2497,low
7738,45391,None,291.75,0.0,0.0,20,Mist,mist,6/28/2018 7:00,6264,very high
7739,36708,None,292.55,0.0,0.0,90,Clouds,overcast clouds,8/28/2017 13:00,5038,high
7740,8629,None,296.92,0.0,0.0,0,Clear,Sky is Clear,8/24/2013 11:00,4796,high
7741,9214,None,294.13,0.0,0.0,1,Clear,sky is clear,9/30/2013 12:00,4921,high
7742,28683,None,275.34,0.0,0.0,90,Drizzle,drizzle,11/30/2016 9:00,4853,high
7743,6095,None,298.21,0.0,0.0,1,Clear,sky is clear,5/17/2013 20:00,2928,medium
7744,8930,None,293.17,0.0,0.0,90,Rain,light rain,9/14/2013 14:00,4663,high
7745,43413,None,276.52,0.0,0.0,90,Rain,moderate rain,4/18/2018 17:00,6459,very high
7746,24842,None,296.72,0.0,0.0,90,Clouds,overcast clouds,7/10/2016 12:00,3858,medium
7747,33798,None,279.35,0.0,0.0,1,Clear,sky is clear,5/19/2017 6:00,5484,high
7748,45331,None,291.55,0.0,0.0,90,Mist,mist,6/26/2018 4:00,887,very low
7749,23991,None,291.41,0.0,0.0,75,Rain,proximity shower rain,6/6/2016 13:00,4809,high
7750,4650,None,280.46,0.0,0.0,40,Clouds,scattered clouds,3/30/2013 14:00,4390,high
7751,16311,None,293.85,3.13,0.0,90,Rain,heavy intensity rain,7/6/2015 7:00,5199,high
7752,15326,None,290.55,0.0,0.0,20,Clouds,few clouds,7/8/2014 8:00,6323,very high
7753,34232,None,303.22,0.0,0.0,40,Clouds,scattered clouds,6/3/2017 14:00,4570,high
7754,41199,None,262.79,0.0,0.0,90,Mist,mist,2/3/2018 9:00,3168,medium
7755,38475,None,277.68,0.0,0.0,90,Drizzle,drizzle,10/29/2017 23:00,2100,low
7756,2224,None,270.56,0.0,0.0,90,Mist,mist,12/20/2012 0:00,641,very low
7757,2291,None,260.86,0.0,0.0,1,Clear,sky is clear,12/22/2012 2:00,531,very low
7758,7337,None,296.97,0.0,0.0,68,Clouds,broken clouds,6/30/2013 18:00,3923,medium
7759,41245,None,255.95,0.0,0.0,1,Clear,sky is clear,2/4/2018 14:00,3686,medium
7760,17221,None,295.98,1.52,0.0,1,Rain,moderate rain,8/8/2015 22:00,3498,medium
7761,26872,None,289.69,2.03,0.0,88,Rain,moderate rain,9/25/2016 8:00,1963,low
7762,44109,None,285.65,0.0,0.0,1,Fog,fog,5/15/2018 4:00,934,very low
7763,46729,None,300.28,0.0,0.0,1,Clear,sky is clear,8/15/2018 13:00,4841,high
7764,42716,None,282.48,0.0,0.0,40,Clouds,scattered clouds,3/28/2018 16:00,6988,very high
7765,29117,None,259.82,0.0,0.0,1,Clear,sky is clear,12/14/2016 6:00,5690,high
7766,42323,None,269.08,0.0,0.0,1,Clear,sky is clear,3/14/2018 3:00,378,very low
7767,45221,None,291.57,0.0,0.0,1,Clear,sky is clear,6/22/2018 9:00,5053,high
7768,43104,None,276.28,0.0,0.0,75,Clouds,broken clouds,4/10/2018 16:00,7013,very high
7769,44184,None,287.22,0.0,0.0,1,Clear,sky is clear,5/18/2018 6:00,5552,high
7770,9058,None,287.47,0.0,0.0,90,Rain,moderate rain,9/20/2013 17:00,6055,very high
7771,13482,None,277.0,0.0,0.0,75,Clouds,broken clouds,4/7/2014 7:00,6590,very high
7772,3081,None,254.69,0.0,0.0,75,Clouds,broken clouds,1/21/2013 6:00,4018,medium
7773,6476,None,286.91,0.0,0.0,90,Mist,mist,5/28/2013 21:00,2404,low
7774,1482,None,270.89,0.0,0.0,90,Clouds,overcast clouds,11/26/2012 9:00,4699,high
7775,20626,None,268.58,0.0,0.0,90,Mist,mist,1/15/2016 0:00,753,very low
7776,718,None,272.6,0.0,0.0,1,Clear,sky is clear,10/28/2012 9:00,2442,low
7777,38823,None,269.22,0.0,0.0,90,Snow,light snow,11/10/2017 20:00,3025,medium
7778,8308,None,290.1,0.0,0.0,40,Clouds,scattered clouds,8/9/2013 23:00,2172,low
7779,11775,None,259.17,0.51,0.0,64,Snow,light snow,1/26/2014 3:00,332,very low
7780,32494,None,289.82,0.0,0.0,75,Clouds,broken clouds,4/9/2017 11:00,3746,medium
7781,34941,None,291.84,0.0,0.0,90,Mist,mist,6/29/2017 10:00,4381,high
7782,7806,None,298.86,0.0,0.0,0,Clear,Sky is Clear,7/20/2013 12:00,4639,high
7783,46544,None,304.28,0.0,0.0,1,Clear,sky is clear,8/8/2018 16:00,6652,very high
7784,35674,None,298.08,0.0,0.0,1,Drizzle,light intensity drizzle,7/25/2017 22:00,1892,low
7785,45789,None,295.58,0.0,0.0,1,Rain,moderate rain,7/13/2018 3:00,373,very low
7786,36283,None,290.28,0.0,0.0,75,Clouds,broken clouds,8/15/2017 10:00,4589,high
7787,17863,None,300.9,0.0,0.0,1,Clear,sky is clear,8/31/2015 14:00,5351,high
7788,25703,None,299.13,0.0,0.0,8,Clear,sky is clear,8/13/2016 13:00,4040,medium
7789,8134,None,297.86,0.0,0.0,0,Clear,Sky is Clear,8/2/2013 13:00,5842,very high
7790,16451,None,296.52,0.0,0.0,75,Clouds,broken clouds,7/10/2015 22:00,2415,low
7791,17270,None,298.6,0.0,0.0,40,Clouds,scattered clouds,8/10/2015 13:00,4756,high
7792,33463,None,288.69,0.0,0.0,75,Thunderstorm,thunderstorm,5/8/2017 21:00,2201,low
7793,37139,None,296.75,0.0,0.0,40,Mist,mist,9/13/2017 21:00,2508,low
7794,1866,None,272.52,0.0,0.0,90,Snow,snow,12/10/2012 10:00,3599,medium
7795,35752,None,297.68,0.0,0.0,40,Clouds,scattered clouds,7/28/2017 11:00,4931,high
7796,47522,None,287.4,0.0,0.0,1,Clear,sky is clear,9/8/2018 1:00,690,very low
7797,20157,None,274.74,1.02,0.0,90,Fog,fog,12/23/2015 10:00,4674,high
7798,31289,None,263.34,0.0,0.0,1,Clear,sky is clear,2/25/2017 7:00,2060,low
7799,30168,None,271.62,0.0,0.0,90,Mist,mist,1/18/2017 1:00,526,very low
7800,6191,None,292.8,0.0,0.0,40,Clouds,scattered clouds,5/20/2013 6:00,5612,high
7801,34234,None,302.42,0.0,0.0,1,Thunderstorm,proximity thunderstorm,6/3/2017 16:00,4480,high
7802,24524,None,295.36,0.0,0.0,40,Clouds,scattered clouds,6/28/2016 15:00,5166,high
7803,44849,None,290.61,0.0,0.0,40,Clouds,scattered clouds,6/10/2018 7:00,1012,very low
7804,12956,None,261.29,0.0,0.0,1,Clear,sky is clear,3/16/2014 8:00,1738,low
7805,42978,None,265.22,0.0,0.0,20,Haze,haze,4/6/2018 7:00,6253,very high
7806,7066,None,294.97,0.51,0.0,0,Rain,light rain,6/17/2013 20:00,2915,medium
7807,16487,None,295.39,0.0,0.0,90,Clouds,overcast clouds,7/12/2015 8:00,2114,low
7808,31071,None,273.774,0.0,0.0,12,Clouds,few clouds,2/16/2017 22:00,3751,medium
7809,25507,None,292.54,0.0,0.0,0,Clear,Sky is Clear,8/5/2016 9:00,4510,high
7810,9637,None,278.48,0.0,0.0,90,Clouds,overcast clouds,10/24/2013 14:00,5741,high
7811,33281,None,276.88,0.0,0.0,90,Rain,moderate rain,5/1/2017 21:00,2308,low
7812,26399,None,295.77,0.0,0.0,90,Rain,light rain,9/6/2016 20:00,2227,low
7813,40544,None,262.38,0.0,0.0,90,Mist,mist,1/11/2018 9:00,4021,medium
7814,34455,None,291.96,0.0,0.0,90,Fog,fog,6/12/2017 2:00,308,very low
7815,20967,None,272.08,0.0,0.0,90,Mist,mist,2/1/2016 18:00,4412,high
7816,13167,None,263.7,0.0,0.0,20,Clouds,few clouds,3/25/2014 3:00,346,very low
7817,42626,None,275.56,0.0,0.0,90,Snow,light snow,3/26/2018 3:00,336,very low
7818,19673,None,278.73,0.0,0.0,90,Clouds,overcast clouds,11/25/2015 20:00,3419,medium
7819,40199,None,256.58,0.0,0.0,90,Haze,haze,12/29/2017 17:00,4564,high
7820,40126,None,256.14,0.0,0.0,75,Clouds,broken clouds,12/27/2017 18:00,4295,medium
7821,36155,None,286.79,0.0,0.0,90,Mist,mist,8/11/2017 7:00,6038,very high
7822,28639,None,275.88,0.0,0.0,90,Clouds,overcast clouds,11/29/2016 13:00,4418,high
7823,11193,None,264.94,0.0,0.0,64,Mist,mist,1/3/2014 15:00,5463,high
7824,42927,None,262.29,0.0,0.0,1,Snow,light snow,4/4/2018 5:00,2580,low
7825,26,None,294.31,0.0,0.0,1,Clear,sky is clear,10/3/2012 14:00,5337,high
7826,19937,None,276.51,0.0,0.0,90,Clouds,overcast clouds,12/11/2015 14:00,5605,high
7827,15156,None,298.9,0.0,0.0,0,Clear,Sky is Clear,6/26/2014 18:00,5592,high
7828,41884,None,273.58,0.0,0.0,1,Clear,sky is clear,2/26/2018 22:00,1528,low
7829,3419,None,268.52,0.0,0.0,90,Mist,mist,2/8/2013 1:00,414,very low
7830,5254,None,274.79,0.0,0.0,90,Snow,snow,4/18/2013 22:00,1532,low
7831,37521,None,290.88,0.0,0.0,40,Clouds,scattered clouds,9/27/2017 16:00,6680,very high
7832,15992,None,297.91,0.0,0.0,92,Rain,light rain,6/24/2015 18:00,4658,high
7833,17585,None,295.62,0.0,0.0,40,Clouds,scattered clouds,8/20/2015 16:00,6519,very high
7834,3876,None,261.73,0.0,0.0,90,Mist,mist,2/25/2013 4:00,778,very low
7835,16709,None,295.2,0.0,0.0,1,Clear,sky is clear,7/20/2015 0:00,695,very low
7836,8314,None,287.04,0.0,0.0,56,Mist,mist,8/10/2013 7:00,2096,low
7837,47919,None,290.97,5.42,0.0,90,Thunderstorm,thunderstorm,9/20/2018 16:00,6331,very high
7838,3752,None,259.24,0.0,0.0,1,Clear,sky is clear,2/20/2013 16:00,6723,very high
7839,45668,None,304.43,0.0,0.0,20,Clouds,few clouds,7/8/2018 18:00,3953,medium
7840,45027,None,300.94,0.0,0.0,75,Clouds,broken clouds,6/16/2018 22:00,2606,low
7841,24986,None,286.532,0.0,0.0,0,Clear,Sky is Clear,7/16/2016 8:00,2606,low
7842,5937,None,275.75,0.0,0.0,1,Clear,sky is clear,5/11/2013 6:00,1167,very low
7843,42875,None,271.08,0.0,0.0,90,Mist,mist,4/3/2018 6:00,4311,medium
7844,21566,None,263.73,0.0,0.0,90,Clouds,overcast clouds,3/1/2016 6:00,5830,very high
7845,33977,None,281.46,0.0,0.0,75,Clouds,broken clouds,5/24/2017 7:00,6832,very high
7846,15245,None,296.07,0.0,0.0,1,Clear,sky is clear,7/5/2014 9:00,2775,low
7847,14349,None,282.736,0.0,0.0,80,Clouds,broken clouds,5/15/2014 13:00,5468,high
7848,32630,None,281.15,0.0,0.0,75,Drizzle,light intensity drizzle,4/13/2017 2:00,297,very low
7849,36655,None,291.79,0.0,0.0,90,Rain,moderate rain,8/26/2017 19:00,3472,medium
7850,33481,None,283.15,0.0,0.0,90,Clouds,overcast clouds,5/9/2017 6:00,6054,very high
7851,41050,None,265.69,0.0,0.0,90,Snow,light snow,1/28/2018 13:00,4784,high
7852,12213,None,266.52,0.0,0.0,90,Clouds,overcast clouds,2/13/2014 6:00,5387,high
7853,2184,None,268.35,0.0,0.0,90,Mist,mist,12/19/2012 2:00,278,very low
7854,40251,None,249.79,0.0,0.0,5,Clear,sky is clear,12/31/2017 20:00,2731,low
7855,825,None,278.88,0.0,0.0,40,Clouds,scattered clouds,11/1/2012 20:00,3110,medium
7856,12801,None,277.27,0.0,0.0,90,Clouds,overcast clouds,3/9/2014 21:00,2516,low
7857,43822,None,288.54,0.0,0.0,1,Clear,sky is clear,5/5/2018 4:00,399,very low
7858,36082,None,292.29,0.0,0.0,90,Rain,moderate rain,8/9/2017 13:00,4699,high
7859,39641,None,267.15,0.0,0.0,1,Clear,sky is clear,12/10/2017 2:00,641,very low
7860,31552,None,276.15,0.0,0.0,90,Clouds,overcast clouds,3/7/2017 1:00,327,very low
7861,14248,None,288.56,4.76,0.0,90,Thunderstorm,thunderstorm with rain,5/12/2014 1:00,267,very low
7862,24282,None,302.66,0.0,0.0,32,Clouds,scattered clouds,6/18/2016 16:00,5036,high
7863,36783,None,288.15,0.0,0.0,1,Clear,sky is clear,8/31/2017 10:00,5206,high
7864,25037,None,293.675,0.0,0.0,92,Clouds,overcast clouds,7/18/2016 11:00,3979,medium
7865,31233,None,275.43,0.0,0.0,90,Mist,mist,2/23/2017 1:00,428,very low
7866,22401,None,273.35,0.0,0.0,1,Clear,sky is clear,4/11/2016 22:00,1501,low
7867,9198,None,294.83,0.0,0.0,1,Clear,sky is clear,9/29/2013 13:00,4384,high
7868,8946,None,286.86,0.0,0.0,90,Mist,mist,9/14/2013 23:00,1629,low
7869,34235,None,302.95,0.0,0.0,1,Clear,sky is clear,6/3/2017 17:00,4542,high
7870,37983,None,284.95,0.0,0.0,75,Clouds,broken clouds,10/13/2017 2:00,305,very low
7871,6597,None,296.88,0.0,0.0,90,Clouds,overcast clouds,6/1/2013 17:00,4382,high
7872,9368,None,290.39,0.0,0.0,1,Clear,sky is clear,10/9/2013 2:00,272,very low
7873,37940,None,277.21,0.0,0.0,1,Fog,fog,10/11/2017 9:00,5495,high
7874,15713,None,298.53,0.0,0.0,75,Clouds,broken clouds,7/23/2014 12:00,5442,high
7875,33033,None,285.86,0.0,0.0,90,Rain,moderate rain,4/25/2017 17:00,5971,very high
7876,43196,None,275.22,0.0,0.0,90,Snow,light snow,4/13/2018 19:00,2882,low
7877,32773,None,284.29,0.0,0.0,90,Rain,light rain,4/17/2017 1:00,327,very low
7878,41629,None,267.15,0.0,0.0,90,Mist,mist,2/19/2018 12:00,3484,medium
7879,17731,None,282.17,0.0,0.0,1,Fog,fog,8/26/2015 5:00,2974,medium
7880,45766,None,305.71,0.0,0.0,75,Clouds,broken clouds,7/12/2018 16:00,6612,very high
7881,5642,None,291.15,0.0,0.0,1,Clear,sky is clear,5/1/2013 7:00,6017,very high
7882,19231,None,281.22,0.0,0.0,90,Mist,mist,10/29/2015 15:00,6000,very high
7883,45137,None,291.0,0.0,0.0,90,Rain,light rain,6/19/2018 14:00,5109,high
7884,35442,None,297.43,0.0,0.0,75,Rain,light rain,7/18/2017 15:00,5626,high
7885,594,None,285.2,0.0,0.0,90,Mist,mist,10/25/2012 7:00,6036,very high
7886,37232,None,285.15,0.0,0.0,75,Clouds,broken clouds,9/17/2017 10:00,3811,medium
7887,18166,None,282.42,0.6,0.0,1,Rain,light rain,9/11/2015 3:00,383,very low
7888,4241,None,274.16,0.0,0.0,90,Clouds,overcast clouds,3/11/2013 6:00,5230,high
7889,20171,None,270.77,0.0,0.0,90,Clouds,overcast clouds,12/24/2015 0:00,778,very low
7890,8955,None,286.74,0.0,0.0,90,Mist,mist,9/15/2013 3:00,289,very low
7891,394,None,283.44,0.0,0.0,100,Rain,light rain,10/18/2012 20:00,2921,medium
7892,46996,None,291.78,5.84,0.0,90,Mist,mist,8/24/2018 12:00,4971,high
7893,26686,None,289.98,0.25,0.0,90,Rain,light rain,9/17/2016 11:00,4776,high
7894,31621,None,266.82,0.0,0.0,1,Clear,sky is clear,3/9/2017 22:00,2820,low
7895,26512,None,293.7,0.0,0.0,1,Clear,sky is clear,9/10/2016 18:00,4071,medium
7896,16156,None,290.5,0.0,0.0,1,Clear,sky is clear,6/30/2015 23:00,1251,very low
7897,7570,None,293.91,10.54,0.0,88,Rain,heavy intensity rain,7/10/2013 9:00,5225,high
7898,23628,None,296.46,0.0,0.0,75,Clouds,broken clouds,5/25/2016 18:00,4603,high
7899,32220,None,280.01,0.0,0.0,90,Clouds,overcast clouds,3/30/2017 13:00,5239,high
7900,13259,None,270.6,0.0,0.0,1,Clear,sky is clear,3/28/2014 23:00,1661,low
7901,28942,None,263.34,0.0,0.0,90,Snow,light snow,12/9/2016 3:00,388,very low
7902,38428,None,272.88,0.0,0.0,90,Clouds,overcast clouds,10/28/2017 6:00,1364,very low
7903,42739,None,275.36,0.0,0.0,1,Snow,light snow,3/29/2018 15:00,6040,very high
7904,15641,None,300.63,0.0,0.0,75,Clouds,broken clouds,7/20/2014 12:00,4682,high
7905,5322,None,272.63,0.0,0.0,90,Snow,snow,4/20/2013 0:00,1190,very low
7906,7165,None,295.17,0.0,0.0,8,Clear,sky is clear,6/24/2013 0:00,766,very low
7907,41536,None,267.02,0.0,0.0,1,Haze,haze,2/15/2018 23:00,1179,very low
7908,17534,None,287.83,0.0,0.0,90,Thunderstorm,proximity thunderstorm,8/19/2015 6:00,5764,high
7909,20100,None,269.9,0.0,0.0,1,Clear,sky is clear,12/19/2015 23:00,2001,low
7910,34578,None,295.28,0.0,0.0,75,Clouds,broken clouds,6/16/2017 10:00,4563,high
7911,17072,None,294.63,0.0,0.0,1,Clear,sky is clear,8/3/2015 10:00,4277,medium
7912,11634,None,250.88,0.0,0.0,1,Clear,sky is clear,1/21/2014 0:00,422,very low
7913,38662,None,277.88,0.0,0.0,90,Drizzle,light intensity drizzle,11/4/2017 20:00,2718,low
7914,15482,None,295.38,0.0,0.0,12,Clouds,few clouds,7/13/2014 20:00,3097,medium
7915,46120,None,292.29,0.0,0.0,1,Clear,sky is clear,7/24/2018 2:00,297,very low
7916,17206,None,292.53,0.0,0.0,90,Clouds,overcast clouds,8/8/2015 8:00,2549,low
7917,29325,None,273.22,0.0,0.0,40,Clouds,scattered clouds,12/21/2016 8:00,5459,high
7918,10707,None,253.76,0.0,0.0,64,Clouds,broken clouds,12/15/2013 19:00,2804,low
7919,21902,None,273.58,0.0,0.0,90,Mist,mist,3/18/2016 21:00,2913,medium
7920,34050,None,283.22,0.0,0.0,1,Clear,sky is clear,5/27/2017 6:00,931,very low
7921,37206,None,295.36,0.0,0.0,75,Clouds,broken clouds,9/16/2017 12:00,5190,high
7922,25299,None,293.7,0.0,0.0,90,Clouds,overcast clouds,7/27/2016 21:00,2399,low
7923,23063,None,292.48,0.0,0.0,20,Clouds,few clouds,5/5/2016 21:00,2983,medium
7924,8966,None,291.15,0.0,0.0,75,Clouds,broken clouds,9/15/2013 17:00,4171,medium
7925,23580,None,290.8,0.0,0.0,40,Rain,light rain,5/24/2016 1:00,432,very low
7926,27891,None,282.87,0.0,0.0,75,Clouds,broken clouds,11/7/2016 5:00,2673,low
7927,41221,None,262.44,0.0,0.0,90,Mist,mist,2/3/2018 21:00,2454,low
7928,1201,None,275.47,0.0,0.0,90,Clouds,overcast clouds,11/15/2012 4:00,817,very low
7929,874,None,275.93,0.0,0.0,90,Clouds,overcast clouds,11/3/2012 21:00,2579,low
7930,29865,None,259.57,0.0,0.0,40,Clouds,scattered clouds,1/8/2017 12:00,3597,medium
7931,32991,None,280.29,0.0,0.0,1,Clear,sky is clear,4/24/2017 6:00,5772,high
7932,3125,None,250.79,0.0,0.0,20,Clouds,few clouds,1/23/2013 10:00,4303,medium
7933,47383,None,294.28,0.25,0.0,90,Haze,haze,9/4/2018 5:00,2863,low
7934,4964,None,274.58,0.0,0.0,90,Mist,mist,4/10/2013 12:00,4793,high
7935,33536,None,286.58,0.0,0.0,5,Clear,sky is clear,5/11/2017 11:00,4789,high
7936,29839,None,255.84,0.0,0.0,5,Clear,sky is clear,1/7/2017 10:00,3521,medium
7937,47851,None,287.24,3.45,0.0,90,Drizzle,light intensity drizzle,9/19/2018 11:00,4567,high
7938,33527,None,285.09,0.0,0.0,40,Clouds,scattered clouds,5/11/2017 2:00,297,very low
7939,22824,None,278.75,0.0,0.0,90,Drizzle,light intensity drizzle,4/26/2016 9:00,5321,high
7940,23108,None,287.35,0.0,0.0,75,Haze,haze,5/7/2016 9:00,4085,medium
7941,7416,None,288.1,0.0,0.0,1,Clear,sky is clear,7/4/2013 2:00,463,very low
7942,20434,None,270.85,0.0,0.0,90,Clouds,overcast clouds,1/6/2016 2:00,426,very low
7943,28792,None,273.02,0.0,0.0,90,Snow,light snow,12/3/2016 23:00,1930,low
7944,17975,None,298.11,0.0,0.0,1,Drizzle,light intensity drizzle,9/4/2015 23:00,2211,low
7945,41061,None,261.54,0.0,0.0,1,Clear,sky is clear,1/29/2018 0:00,482,very low
7946,16375,None,294.35,0.0,0.0,1,Clear,sky is clear,7/7/2015 18:00,4549,high
7947,740,None,271.46,0.0,0.0,40,Clouds,scattered clouds,10/29/2012 7:00,6642,very high
7948,32511,None,286.03,0.0,0.0,75,Rain,moderate rain,4/9/2017 22:00,1831,low
7949,27313,None,281.195,0.0,0.0,0,Clear,Sky is Clear,10/13/2016 18:00,4642,high
7950,24118,None,300.83,0.0,0.0,0,Clear,Sky is Clear,6/11/2016 20:00,3351,medium
7951,26337,None,295.58,0.0,0.0,75,Clouds,broken clouds,9/5/2016 10:00,2962,medium
7952,5987,None,274.53,0.0,0.0,1,Clear,sky is clear,5/13/2013 7:00,6969,very high
7953,12557,None,250.65,0.0,0.0,40,Clouds,scattered clouds,2/27/2014 11:00,4588,high
7954,3312,None,256.44,0.0,0.0,93,Clouds,overcast clouds,2/2/2013 23:00,2258,low
7955,8864,None,298.46,0.25,0.0,92,Mist,mist,9/9/2013 23:00,1102,very low
7956,14028,None,284.94,0.0,0.0,1,Clear,sky is clear,5/4/2014 21:00,2431,low
7957,2140,None,266.65,0.0,0.0,90,Clouds,overcast clouds,12/17/2012 20:00,2391,low
7958,24175,None,290.13,0.0,0.0,68,Clouds,broken clouds,6/14/2016 5:00,3108,medium
7959,38870,None,275.08,0.0,0.0,40,Clouds,scattered clouds,11/12/2017 16:00,4746,high
7960,9545,None,277.79,0.44,0.0,44,Drizzle,drizzle,10/18/2013 4:00,780,very low
7961,38283,None,279.08,0.0,0.0,90,Clouds,overcast clouds,10/24/2017 5:00,3004,medium
7962,17610,None,299.18,0.0,0.0,1,Clear,sky is clear,8/21/2015 17:00,5115,high
7963,12154,None,255.86,0.0,0.0,1,Clear,sky is clear,2/10/2014 19:00,2838,low
7964,8162,None,296.03,0.0,0.0,92,Clouds,overcast clouds,8/3/2013 19:00,3405,medium
7965,25500,None,291.37,0.0,0.0,0,Clear,Sky is Clear,8/5/2016 2:00,583,very low
7966,18116,None,291.73,0.0,0.0,90,Rain,light rain,9/9/2015 20:00,3183,medium
7967,33079,None,275.88,0.0,0.0,90,Snow,light snow,4/26/2017 11:00,4824,high
7968,11395,None,267.73,0.0,0.0,64,Clouds,broken clouds,1/12/2014 0:00,1112,very low
7969,4500,None,266.2,0.0,0.0,1,Clear,sky is clear,3/24/2013 9:00,2742,low
7970,9473,None,282.29,1.66,0.0,92,Rain,heavy intensity rain,10/15/2013 6:00,5452,high
7971,26084,None,291.48,0.0,0.0,40,Clouds,scattered clouds,8/27/2016 20:00,2755,low
7972,41402,None,261.43,0.0,0.0,1,Clear,sky is clear,2/10/2018 14:00,5173,high
7973,45970,None,295.28,0.0,0.0,75,Rain,moderate rain,7/19/2018 10:00,4492,high
7974,661,None,275.66,0.0,0.0,90,Mist,mist,10/26/2012 9:00,5234,high
7975,41336,None,259.43,0.0,0.0,90,Clouds,overcast clouds,2/7/2018 23:00,973,very low
